pair,tier,vol_z,fwd_gain,pumped
2ZUSDT,mid,2.38505673470225,0.043799726753998236,False
2ZUSDT,mid,2.1212682667698486,0.03399410874930342,False
2ZUSDT,mid,3.2023936680664766,0.02260750019094182,False
2ZUSDT,mid,3.5747540703311116,0.022685609532538953,False
2ZUSDT,mid,3.0220606185111865,0.09488876485128772,False
2ZUSDT,mid,2.2706161076542375,0.0130907477257598,False
2ZUSDT,mid,2.438465399349661,0.017682020802377352,False
2ZUSDT,mid,2.850652933769984,0.17138690613247376,True
2ZUSDT,mid,2.745742152560492,0.1751751751751751,True
2ZUSDT,mid,3.374309047759586,0.07698821536941636,False
2ZUSDT,mid,2.02186317002496,0.08695961826080767,False
2ZUSDT,mid,2.287137284319895,0.07471304837687498,False
2ZUSDT,mid,2.6170276772791947,-0.007476117956527695,False
2ZUSDT,mid,2.238098192797975,-0.01735405169909965,False
2ZUSDT,mid,2.0264674977643957,0.014361982103917592,False
2ZUSDT,mid,2.042598169195574,0.0034216007140730476,False
2ZUSDT,mid,2.2912529926042886,0.059526545621696236,False
2ZUSDT,mid,2.056206367442517,-0.010762399337698403,False
2ZUSDT,mid,2.04077820176999,0.004018969536210726,False
2ZUSDT,mid,2.719791693182916,0.004262464479462658,False
2ZUSDT,mid,2.0537443970354596,0.029215249574217284,False
2ZUSDT,mid,2.558804499759537,0.020111864810187008,False
2ZUSDT,mid,2.134290172589433,0.002939101810486733,False
2ZUSDT,mid,2.247908395687464,0.02932446871660921,False
2ZUSDT,mid,3.4040421172707056,0.024360386828253144,False
2ZUSDT,mid,2.214132238724949,0.061858529819694974,False
2ZUSDT,mid,2.7116013340885696,0.10431654676258995,True
2ZUSDT,mid,3.994899181021084,0.0721172896579052,False
2ZUSDT,mid,2.240541107406838,0.07254228329809731,False
2ZUSDT,mid,2.201473326897487,0.0457356351455811,False
2ZUSDT,mid,2.3297860895227056,0.010295040803515398,False
2ZUSDT,mid,2.002485468383086,-0.011346633416458807,False
2ZUSDT,mid,3.0643349391534094,0.09247609461499762,False
2ZUSDT,mid,2.1572240150568405,0.08698866436668329,False
2ZUSDT,mid,2.004661272917265,0.09945164506480553,False
2ZUSDT,mid,2.623976133679438,0.060846560846560926,False
2ZUSDT,mid,2.633639430076005,0.03544600938967157,False
2ZUSDT,mid,2.40988683308646,0.0036994219653179172,False
2ZUSDT,mid,2.2919130645643953,-0.01151808339092375,False
2ZUSDT,mid,2.6612782535079758,0.04966410748560457,False
2ZUSDT,mid,2.133645486056442,0.05926372963186499,False
2ZUSDT,mid,2.033782156121211,0.030893926935275484,False
2ZUSDT,mid,2.2078561212416234,0.028357159596906545,False
2ZUSDT,mid,2.355682269497725,0.0011407711613051763,False
2ZUSDT,mid,2.293026425089225,0.1264872357629665,True
2ZUSDT,mid,2.1048038816614483,0.06590884249644757,False
