pair,time,pnl,period,strategy
BCHUSDT,2023-09-27 14:00:00+00:00,0.010124555160142216,2023-H2,W_control
BCHUSDT,2023-10-04 16:00:00+00:00,-0.07779860505666969,2023-H2,W_control
BCHUSDT,2023-10-17 17:00:00+00:00,0.10375331564986745,2023-H2,W_control
BCHUSDT,2023-11-10 02:00:00+00:00,-0.040138486978090075,2023-H2,W_control
BCHUSDT,2023-11-23 21:00:00+00:00,-0.024077196095829697,2023-H2,W_control
BCHUSDT,2023-12-16 04:00:00+00:00,0.0032501085540598317,2023-H2,W_control
BCHUSDT,2023-12-27 10:00:00+00:00,0.0118826069886141,2023-H2,W_control
BCHUSDT,2024-01-13 12:00:00+00:00,-0.07933489827856022,2024-H1,W_control
BCHUSDT,2024-02-01 02:00:00+00:00,0.029290612944706477,2024-H1,W_control
BCHUSDT,2024-02-12 13:00:00+00:00,-0.04742424242424236,2024-H1,W_control
BCHUSDT,2024-03-04 01:00:00+00:00,-0.11368625756266204,2024-H1,W_control
BCHUSDT,2024-03-28 01:00:00+00:00,0.12184638109305757,2024-H1,W_control
BCHUSDT,2024-04-08 14:00:00+00:00,-0.2532425307557118,2024-H1,W_control
BCHUSDT,2024-04-17 07:00:00+00:00,0.06585617882749906,2024-H1,W_control
BCHUSDT,2024-04-25 03:00:00+00:00,-0.13387029288702934,2024-H1,W_control
BCHUSDT,2024-05-12 14:00:00+00:00,0.128672525439408,2024-H1,W_control
BCHUSDT,2024-05-24 22:00:00+00:00,-0.08751157174481783,2024-H1,W_control
BCHUSDT,2024-06-02 05:00:00+00:00,0.002105943152454719,2024-H1,W_control
BCHUSDT,2024-06-13 22:00:00+00:00,-0.10387070753629868,2024-H1,W_control
BCHUSDT,2024-06-22 11:00:00+00:00,-0.01709158734242344,2024-H1,W_control
BCHUSDT,2024-07-03 06:00:00+00:00,-0.08675765645805589,2024-H2,W_control
BCHUSDT,2024-07-15 16:00:00+00:00,0.002973251028806416,2024-H2,W_control
BCHUSDT,2024-07-25 10:00:00+00:00,0.18783276450511932,2024-H2,W_control
BCHUSDT,2024-08-20 08:00:00+00:00,-0.0006204379562043628,2024-H2,W_control
BCHUSDT,2024-08-29 04:00:00+00:00,-0.04553217821782162,2024-H2,W_control
BCHUSDT,2024-09-11 22:00:00+00:00,-0.06867152633144913,2024-H2,W_control
BCHUSDT,2024-09-25 00:00:00+00:00,-0.09466304968589367,2024-H2,W_control
BCHUSDT,2024-10-05 19:00:00+00:00,0.023732042473454066,2024-H2,W_control
BCHUSDT,2024-10-25 15:00:00+00:00,-0.056246916963551656,2024-H2,W_control
BCHUSDT,2024-11-16 15:00:00+00:00,0.13770032930845233,2024-H2,W_control
BCHUSDT,2024-12-04 14:00:00+00:00,-0.03660149973219073,2024-H2,W_control
BCHUSDT,2024-12-25 08:00:00+00:00,-0.07081786793267153,2024-H2,W_control
BCHUSDT,2025-01-13 05:00:00+00:00,-0.009600874166091563,2025-H1,W_control
BCHUSDT,2025-01-21 20:00:00+00:00,-0.08824108921850782,2025-H1,W_control
BCHUSDT,2025-01-30 18:00:00+00:00,-0.2809963353183692,2025-H1,W_control
BCHUSDT,2025-02-15 12:00:00+00:00,-0.06347781369379968,2025-H1,W_control
BCHUSDT,2025-03-11 09:00:00+00:00,-0.004412973290284779,2025-H1,W_control
BCHUSDT,2025-03-19 13:00:00+00:00,-0.03169404517453788,2025-H1,W_control
BCHUSDT,2025-03-29 08:00:00+00:00,-0.022845554834522993,2025-H1,W_control
BCHUSDT,2025-04-06 13:00:00+00:00,0.17145027624309372,2025-H1,W_control
BCHUSDT,2025-04-26 04:00:00+00:00,-0.014100642398287008,2025-H1,W_control
BCHUSDT,2025-05-20 16:00:00+00:00,0.08531923176745393,2025-H1,W_control
BCHUSDT,2025-06-02 00:00:00+00:00,0.020136884021901284,2025-H1,W_control
BCHUSDT,2025-06-09 21:00:00+00:00,0.10399694620624855,2025-H1,W_control
BCHUSDT,2025-06-29 14:00:00+00:00,-0.009649282393369703,2025-H1,W_control
BCHUSDT,2025-07-17 23:00:00+00:00,0.021000000000000022,2025-H2,W_control
BCHUSDT,2025-07-29 07:00:00+00:00,-0.027577283779089964,2025-H2,W_control
BCHUSDT,2025-08-12 08:00:00+00:00,-0.04515587936292786,2025-H2,W_control
BCHUSDT,2025-08-28 22:00:00+00:00,0.06359400251391645,2025-H2,W_control
BCHUSDT,2025-09-08 03:00:00+00:00,-0.00897548451217511,2025-H2,W_control
BCHUSDT,2025-10-07 22:00:00+00:00,-0.07646556188503362,2025-H2,W_control
BCHUSDT,2025-10-17 08:00:00+00:00,0.07873626373626375,2025-H2,W_control
BCHUSDT,2025-10-24 10:00:00+00:00,0.12221712538226293,2025-H2,W_control
BCHUSDT,2025-10-31 22:00:00+00:00,-0.05271592380247835,2025-H2,W_control
BCHUSDT,2025-11-24 19:00:00+00:00,-0.08864746006103041,2025-H2,W_control
BCHUSDT,2025-12-02 23:00:00+00:00,0.06780396112231812,2025-H2,W_control
BCHUSDT,2025-12-12 22:00:00+00:00,0.07760044835316438,2025-H2,W_control
BCHUSDT,2026-01-04 18:00:00+00:00,0.021381517327505487,2026-H1,W_control
BCHUSDT,2026-01-25 16:00:00+00:00,-0.10503461405330561,2026-H1,W_control
BCHUSDT,2026-02-06 08:00:00+00:00,0.10528156996587035,2026-H1,W_control
BCHUSDT,2026-02-18 19:00:00+00:00,-0.0742890653193794,2026-H1,W_control
BCHUSDT,2026-02-26 03:00:00+00:00,-0.08456817273090766,2026-H1,W_control
BCHUSDT,2026-03-10 02:00:00+00:00,0.05815321325327994,2026-H1,W_control
BCHUSDT,2026-03-19 01:00:00+00:00,0.0334530872335751,2026-H1,W_control
BCHUSDT,2026-03-29 15:00:00+00:00,-0.08733500326726207,2026-H1,W_control
BCHUSDT,2026-04-20 17:00:00+00:00,0.008107344632768302,2026-H1,W_control
BCHUSDT,2026-04-29 12:00:00+00:00,0.03747787610619458,2026-H1,W_control
BCHUSDT,2026-05-09 02:00:00+00:00,-0.06478380763291425,2026-H1,W_control
BCHUSDT,2026-06-01 14:00:00+00:00,-0.2693109540636043,2026-H1,W_control
BCHUSDT,2026-06-29 09:00:00+00:00,0.20170391061452497,2026-H1,W_control
BNBUSDT,2023-08-10 13:00:00+00:00,-0.05644032921810704,2023-H2,W_control
BNBUSDT,2023-08-23 09:00:00+00:00,0.03908352668213467,2023-H2,W_control
BNBUSDT,2023-09-21 18:00:00+00:00,0.013984337921214899,2023-H2,W_control
BNBUSDT,2023-10-27 12:00:00+00:00,-0.005,2023-H2,W_control
BNBUSDT,2023-11-12 12:00:00+00:00,-0.025128824476650543,2023-H2,W_control
BNBUSDT,2023-11-22 01:00:00+00:00,0.0015645514223193756,2023-H2,W_control
BNBUSDT,2023-12-04 18:00:00+00:00,0.03392733564013851,2023-H2,W_control
BNBUSDT,2023-12-12 03:00:00+00:00,-0.03697789182787214,2023-H2,W_control
BNBUSDT,2023-12-26 06:00:00+00:00,0.18404726181545372,2023-H2,W_control
BNBUSDT,2024-01-13 19:00:00+00:00,0.038435013262599356,2024-H1,W_control
BNBUSDT,2024-01-22 13:00:00+00:00,-0.03328989192625564,2024-H1,W_control
BNBUSDT,2024-01-31 02:00:00+00:00,-0.022246989912138023,2024-H1,W_control
BNBUSDT,2024-02-08 16:00:00+00:00,0.1213057929724598,2024-H1,W_control
BNBUSDT,2024-03-06 20:00:00+00:00,0.39884615384615396,2024-H1,W_control
BNBUSDT,2024-03-15 01:00:00+00:00,-0.07097972411500753,2024-H1,W_control
BNBUSDT,2024-03-24 16:00:00+00:00,0.07375425093968146,2024-H1,W_control
BNBUSDT,2024-04-03 13:00:00+00:00,0.0480685920577616,2024-H1,W_control
BNBUSDT,2024-04-16 21:00:00+00:00,0.11548636698599879,2024-H1,W_control
BNBUSDT,2024-04-25 02:00:00+00:00,-0.10227947238252266,2024-H1,W_control
BNBUSDT,2024-05-21 14:00:00+00:00,-0.034954663212435226,2024-H1,W_control
BNBUSDT,2024-05-29 12:00:00+00:00,0.1638073394495413,2024-H1,W_control
BNBUSDT,2024-06-09 14:00:00+00:00,-0.11104500661862038,2024-H1,W_control
BNBUSDT,2024-06-27 02:00:00+00:00,-0.06665099268547559,2024-H1,W_control
BNBUSDT,2024-07-06 22:00:00+00:00,0.004841029523088629,2024-H2,W_control
BNBUSDT,2024-07-25 03:00:00+00:00,0.018711155020657236,2024-H2,W_control
BNBUSDT,2024-08-17 01:00:00+00:00,0.12083924803376178,2024-H2,W_control
BNBUSDT,2024-08-24 13:00:00+00:00,-0.08554267559677142,2024-H2,W_control
BNBUSDT,2024-09-16 01:00:00+00:00,0.08569256137779402,2024-H2,W_control
BNBUSDT,2024-09-24 03:00:00+00:00,-0.05380461665292668,2024-H2,W_control
BNBUSDT,2024-10-12 06:00:00+00:00,0.02962004500605853,2024-H2,W_control
BNBUSDT,2024-10-19 08:00:00+00:00,-0.030572455289988195,2024-H2,W_control
BNBUSDT,2024-10-26 09:00:00+00:00,-0.018724481043060567,2024-H2,W_control
BNBUSDT,2024-11-03 03:00:00+00:00,0.11143543223052277,2024-H2,W_control
BNBUSDT,2024-11-13 21:00:00+00:00,-0.004311193111931173,2024-H2,W_control
BNBUSDT,2024-12-06 00:00:00+00:00,-0.03316206887105166,2024-H2,W_control
BNBUSDT,2024-12-18 21:00:00+00:00,-0.0014411790029561456,2024-H2,W_control
BNBUSDT,2025-01-24 12:00:00+00:00,-0.013913147618563767,2025-H1,W_control
BNBUSDT,2025-02-01 01:00:00+00:00,-0.15895827505484317,2025-H1,W_control
BNBUSDT,2025-02-09 14:00:00+00:00,0.07918633799874686,2025-H1,W_control
BNBUSDT,2025-02-23 05:00:00+00:00,-0.09317887543460002,2025-H1,W_control
BNBUSDT,2025-03-02 10:00:00+00:00,-0.05843950090297167,2025-H1,W_control
BNBUSDT,2025-03-19 21:00:00+00:00,0.0018849051701740381,2025-H1,W_control
BNBUSDT,2025-03-28 16:00:00+00:00,-0.04916185714515386,2025-H1,W_control
BNBUSDT,2025-04-13 04:00:00+00:00,-0.0012856660476109295,2025-H1,W_control
BNBUSDT,2025-04-25 19:00:00+00:00,-0.01426232219649359,2025-H1,W_control
BNBUSDT,2025-05-03 13:00:00+00:00,0.08855923132243981,2025-H1,W_control
BNBUSDT,2025-05-11 20:00:00+00:00,-0.022288234481276144,2025-H1,W_control
BNBUSDT,2025-05-20 10:00:00+00:00,0.04871996840001847,2025-H1,W_control
BNBUSDT,2025-06-11 20:00:00+00:00,-0.039876233546474175,2025-H1,W_control
BNBUSDT,2025-06-24 09:00:00+00:00,0.01721561198609745,2025-H1,W_control
BNBUSDT,2025-07-08 02:00:00+00:00,0.03299641457263525,2025-H2,W_control
BNBUSDT,2025-07-19 19:00:00+00:00,0.06362091031628248,2025-H2,W_control
BNBUSDT,2025-08-05 17:00:00+00:00,0.09176647979381991,2025-H2,W_control
BNBUSDT,2025-08-16 15:00:00+00:00,0.0635007274519942,2025-H2,W_control
BNBUSDT,2025-08-26 19:00:00+00:00,-0.017640579979552037,2025-H2,W_control
BNBUSDT,2025-09-07 20:00:00+00:00,0.057493568856113904,2025-H2,W_control
BNBUSDT,2025-09-19 17:00:00+00:00,-0.019556606184513155,2025-H2,W_control
BNBUSDT,2025-09-30 08:00:00+00:00,0.23487254901960786,2025-H2,W_control
BNBUSDT,2025-10-07 09:00:00+00:00,-0.06856531040890745,2025-H2,W_control
BNBUSDT,2025-11-01 00:00:00+00:00,-0.10792368772526861,2025-H2,W_control
BNBUSDT,2025-11-09 14:00:00+00:00,-0.05678734177215194,2025-H2,W_control
BNBUSDT,2025-12-16 13:00:00+00:00,-0.02041103838833957,2025-H2,W_control
BNBUSDT,2025-12-28 16:00:00+00:00,0.0335416666666667,2025-H2,W_control
BNBUSDT,2026-01-06 00:00:00+00:00,-0.007816684454322483,2026-H1,W_control
BNBUSDT,2026-01-15 02:00:00+00:00,-0.0525675559933193,2026-H1,W_control
BNBUSDT,2026-01-31 09:00:00+00:00,-0.24670768625674877,2026-H1,W_control
BNBUSDT,2026-03-01 07:00:00+00:00,-0.013651155353002317,2026-H1,W_control
BNBUSDT,2026-03-09 12:00:00+00:00,0.07039066214460032,2026-H1,W_control
BNBUSDT,2026-03-20 09:00:00+00:00,-0.03925447068353171,2026-H1,W_control
BNBUSDT,2026-04-05 19:00:00+00:00,-0.005286905304372698,2026-H1,W_control
BNBUSDT,2026-05-06 06:00:00+00:00,0.05867653765706827,2026-H1,W_control
BNBUSDT,2026-05-23 11:00:00+00:00,0.04748195932648159,2026-H1,W_control
BNBUSDT,2026-05-31 22:00:00+00:00,-0.15681457847243696,2026-H1,W_control
BNBUSDT,2026-06-09 21:00:00+00:00,0.01639397201291726,2026-H1,W_control
BNBUSDT,2026-06-20 09:00:00+00:00,-0.04443451115156249,2026-H1,W_control
BTCUSDT,2023-08-19 09:00:00+00:00,-0.002324442042874626,2023-H2,W_control
BTCUSDT,2023-09-02 03:00:00+00:00,-0.002018382763368516,2023-H2,W_control
BTCUSDT,2023-09-23 06:00:00+00:00,0.007973895339848162,2023-H2,W_control
BTCUSDT,2023-10-16 20:00:00+00:00,0.10467142364313531,2023-H2,W_control
BTCUSDT,2023-11-13 07:00:00+00:00,0.0026887924851238853,2023-H2,W_control
BTCUSDT,2023-11-23 04:00:00+00:00,0.012029159291881423,2023-H2,W_control
BTCUSDT,2023-12-11 07:00:00+00:00,-0.028888678837316047,2023-H2,W_control
BTCUSDT,2024-01-21 18:00:00+00:00,0.001971506743225886,2024-H1,W_control
BTCUSDT,2024-02-14 04:00:00+00:00,0.04690925604609742,2024-H1,W_control
BTCUSDT,2024-03-01 04:00:00+00:00,0.08512941109734429,2024-H1,W_control
BTCUSDT,2024-03-13 21:00:00+00:00,-0.08096989085229156,2024-H1,W_control
BTCUSDT,2024-04-04 13:00:00+00:00,0.040237250742280024,2024-H1,W_control
BTCUSDT,2024-05-20 14:00:00+00:00,0.03222039261851307,2024-H1,W_control
BTCUSDT,2024-05-30 08:00:00+00:00,0.04249740578079487,2024-H1,W_control
BTCUSDT,2024-06-10 11:00:00+00:00,-0.0576340183340821,2024-H1,W_control
BTCUSDT,2024-06-19 15:00:00+00:00,-0.0582044607375004,2024-H1,W_control
BTCUSDT,2024-07-02 10:00:00+00:00,-0.08934086495977589,2024-H2,W_control
BTCUSDT,2024-07-23 03:00:00+00:00,-0.01780478596270951,2024-H2,W_control
BTCUSDT,2024-09-02 17:00:00+00:00,-0.03918001945175186,2024-H2,W_control
BTCUSDT,2024-09-22 20:00:00+00:00,0.036197316795342334,2024-H2,W_control
BTCUSDT,2024-10-11 19:00:00+00:00,0.08253129259561665,2024-H2,W_control
BTCUSDT,2024-10-23 02:00:00+00:00,0.07320123405270074,2024-H2,W_control
BTCUSDT,2024-11-20 19:00:00+00:00,0.022957340425531995,2024-H2,W_control
BTCUSDT,2024-12-29 18:00:00+00:00,0.04056133344723024,2024-H2,W_control
BTCUSDT,2025-01-14 19:00:00+00:00,0.10369876877243922,2025-H1,W_control
BTCUSDT,2025-02-01 14:00:00+00:00,-0.061332408337902315,2025-H1,W_control
BTCUSDT,2025-03-08 02:00:00+00:00,-0.023823815542759915,2025-H1,W_control
BTCUSDT,2025-03-17 22:00:00+00:00,0.03540461478120872,2025-H1,W_control
BTCUSDT,2025-04-03 16:00:00+00:00,-0.03404465031157055,2025-H1,W_control
BTCUSDT,2025-04-18 02:00:00+00:00,0.09047085571576663,2025-H1,W_control
BTCUSDT,2025-05-10 18:00:00+00:00,-0.007573100140160767,2025-H1,W_control
BTCUSDT,2025-05-24 23:00:00+00:00,-0.03441698045255503,2025-H1,W_control
BTCUSDT,2025-06-06 03:00:00+00:00,0.012405235269037033,2025-H1,W_control
BTCUSDT,2025-07-16 23:00:00+00:00,-0.003941586909867896,2025-H2,W_control
BTCUSDT,2025-08-31 15:00:00+00:00,0.018077837088463448,2025-H2,W_control
BTCUSDT,2025-09-17 17:00:00+00:00,-0.02009188215037194,2025-H2,W_control
BTCUSDT,2025-09-28 00:00:00+00:00,0.10949813658351537,2025-H2,W_control
BTCUSDT,2026-01-19 03:00:00+00:00,-0.06334539593175492,2026-H1,W_control
BTCUSDT,2026-02-02 16:00:00+00:00,-0.11362562561391432,2026-H1,W_control
BTCUSDT,2026-03-02 19:00:00+00:00,-0.004631705408406068,2026-H1,W_control
BTCUSDT,2026-03-13 19:00:00+00:00,-0.019216753909786385,2026-H1,W_control
BTCUSDT,2026-04-30 12:00:00+00:00,0.05860407126442569,2026-H1,W_control
BTCUSDT,2026-05-13 16:00:00+00:00,-0.027371710510098787,2026-H1,W_control
BTCUSDT,2026-05-26 06:00:00+00:00,-0.0934394226297105,2026-H1,W_control
BTCUSDT,2026-06-17 02:00:00+00:00,-0.05467831998057781,2026-H1,W_control
BTCUSDT,2026-07-02 14:00:00+00:00,0.016385129588157302,2026-H2,W_control
DOGEUSDT,2023-08-12 15:00:00+00:00,-0.17073216847046546,2023-H2,W_control
DOGEUSDT,2023-08-30 03:00:00+00:00,-0.02619871892633829,2023-H2,W_control
DOGEUSDT,2023-09-10 12:00:00+00:00,0.0019466882067852341,2023-H2,W_control
DOGEUSDT,2023-09-17 17:00:00+00:00,-0.002724317295188623,2023-H2,W_control
DOGEUSDT,2023-09-26 06:00:00+00:00,0.016521274848036675,2023-H2,W_control
DOGEUSDT,2023-10-09 05:00:00+00:00,-0.013578027053777638,2023-H2,W_control
DOGEUSDT,2023-10-16 19:00:00+00:00,0.06796351824087943,2023-H2,W_control
DOGEUSDT,2023-10-25 13:00:00+00:00,0.004347203377054081,2023-H2,W_control
DOGEUSDT,2023-11-10 17:00:00+00:00,0.12030380772346738,2023-H2,W_control
DOGEUSDT,2023-11-18 20:00:00+00:00,-0.0349245702980091,2023-H2,W_control
DOGEUSDT,2023-12-04 06:00:00+00:00,0.08709645010046885,2023-H2,W_control
DOGEUSDT,2023-12-14 22:00:00+00:00,-0.03158924205378976,2023-H2,W_control
DOGEUSDT,2024-01-09 22:00:00+00:00,0.02641626551811516,2024-H1,W_control
DOGEUSDT,2024-01-19 23:00:00+00:00,0.011291205294641785,2024-H1,W_control
DOGEUSDT,2024-02-04 11:00:00+00:00,0.03901163525989627,2024-H1,W_control
DOGEUSDT,2024-02-16 16:00:00+00:00,-0.014712146033231895,2024-H1,W_control
DOGEUSDT,2024-02-26 08:00:00+00:00,0.97032452344755,2024-H1,W_control
DOGEUSDT,2024-03-04 18:00:00+00:00,-0.0026596837719047263,2024-H1,W_control
DOGEUSDT,2024-03-16 03:00:00+00:00,-0.027549442424989242,2024-H1,W_control
DOGEUSDT,2024-03-23 21:00:00+00:00,0.191229802513465,2024-H1,W_control
DOGEUSDT,2024-03-31 09:00:00+00:00,-0.0655693812336593,2024-H1,W_control
DOGEUSDT,2024-04-14 14:00:00+00:00,0.04421389879772775,2024-H1,W_control
DOGEUSDT,2024-04-23 21:00:00+00:00,-0.17999999999999994,2024-H1,W_control
DOGEUSDT,2024-05-05 07:00:00+00:00,-0.13782216176106854,2024-H1,W_control
DOGEUSDT,2024-05-14 21:00:00+00:00,0.1291087923366404,2024-H1,W_control
DOGEUSDT,2024-05-28 10:00:00+00:00,-0.05719106833263598,2024-H1,W_control
DOGEUSDT,2024-06-11 12:00:00+00:00,-0.14803047605452868,2024-H1,W_control
DOGEUSDT,2024-07-03 20:00:00+00:00,-0.08678946469734472,2024-H2,W_control
DOGEUSDT,2024-07-11 18:00:00+00:00,0.0914668886422495,2024-H2,W_control
DOGEUSDT,2024-07-19 16:00:00+00:00,0.04732698336146613,2024-H2,W_control
DOGEUSDT,2024-08-08 01:00:00+00:00,0.028839918946302116,2024-H2,W_control
DOGEUSDT,2024-08-18 17:00:00+00:00,0.07154659357869997,2024-H2,W_control
DOGEUSDT,2024-08-26 03:00:00+00:00,-0.13421810699588477,2024-H2,W_control
DOGEUSDT,2024-09-17 07:00:00+00:00,0.06807158437438032,2024-H2,W_control
DOGEUSDT,2024-09-25 10:00:00+00:00,-0.033697166957000084,2024-H2,W_control
DOGEUSDT,2024-10-06 16:00:00+00:00,-0.008786171459479016,2024-H2,W_control
DOGEUSDT,2024-10-14 22:00:00+00:00,0.22648226890041656,2024-H2,W_control
DOGEUSDT,2024-10-31 10:00:00+00:00,0.11222974937489083,2024-H2,W_control
DOGEUSDT,2024-11-09 23:00:00+00:00,0.6588190954773868,2024-H2,W_control
DOGEUSDT,2024-11-19 06:00:00+00:00,0.03317990288019324,2024-H2,W_control
DOGEUSDT,2024-11-27 02:00:00+00:00,0.05097215468482064,2024-H2,W_control
DOGEUSDT,2024-12-10 01:00:00+00:00,-0.03763234227701239,2024-H2,W_control
DOGEUSDT,2025-01-10 13:00:00+00:00,0.23529773026618084,2025-H1,W_control
DOGEUSDT,2025-01-19 06:00:00+00:00,-0.11022857648277784,2025-H1,W_control
DOGEUSDT,2025-01-28 14:00:00+00:00,-0.18865688487584642,2025-H1,W_control
DOGEUSDT,2025-02-16 10:00:00+00:00,-0.09402991167520225,2025-H1,W_control
DOGEUSDT,2025-03-01 02:00:00+00:00,-0.04065695383567646,2025-H1,W_control
DOGEUSDT,2025-03-12 08:00:00+00:00,-0.00559577003276734,2025-H1,W_control
DOGEUSDT,2025-03-22 04:00:00+00:00,0.04855242936517324,2025-H1,W_control
DOGEUSDT,2025-04-08 20:00:00+00:00,0.0722063933287006,2025-H1,W_control
DOGEUSDT,2025-04-16 07:00:00+00:00,0.18734293193717277,2025-H1,W_control
DOGEUSDT,2025-04-23 19:00:00+00:00,-0.03930877901109996,2025-H1,W_control
DOGEUSDT,2025-05-01 20:00:00+00:00,0.07636701008086832,2025-H1,W_control
DOGEUSDT,2025-05-09 11:00:00+00:00,0.09067231147778243,2025-H1,W_control
DOGEUSDT,2025-06-10 02:00:00+00:00,-0.10284453932815474,2025-H1,W_control
DOGEUSDT,2025-06-18 12:00:00+00:00,-0.018920420599832673,2025-H1,W_control
DOGEUSDT,2025-07-03 06:00:00+00:00,0.03659256497045494,2025-H2,W_control
DOGEUSDT,2025-07-23 15:00:00+00:00,-0.11829141804493204,2025-H2,W_control
DOGEUSDT,2025-08-09 06:00:00+00:00,-0.021557418915467804,2025-H2,W_control
DOGEUSDT,2025-08-19 19:00:00+00:00,0.029755953784484816,2025-H2,W_control
DOGEUSDT,2025-08-30 03:00:00+00:00,-0.004632420510935482,2025-H2,W_control
DOGEUSDT,2025-09-19 03:00:00+00:00,-0.18455940772842183,2025-H2,W_control
DOGEUSDT,2025-09-29 20:00:00+00:00,0.11801371011697614,2025-H2,W_control
DOGEUSDT,2025-10-08 03:00:00+00:00,-0.1775575123605606,2025-H2,W_control
DOGEUSDT,2025-10-18 15:00:00+00:00,0.040837330774970655,2025-H2,W_control
DOGEUSDT,2025-10-31 11:00:00+00:00,-0.12811234872014554,2025-H2,W_control
DOGEUSDT,2025-11-08 15:00:00+00:00,-0.06742455595792385,2025-H2,W_control
DOGEUSDT,2025-11-20 01:00:00+00:00,-0.01248560460652592,2025-H2,W_control
DOGEUSDT,2025-12-03 00:00:00+00:00,-0.0017861050328228335,2025-H2,W_control
DOGEUSDT,2025-12-12 05:00:00+00:00,-0.11275892666997944,2025-H2,W_control
DOGEUSDT,2025-12-24 12:00:00+00:00,-0.047205263977573624,2025-H2,W_control
DOGEUSDT,2026-01-19 11:00:00+00:00,-0.05834376222135306,2026-H1,W_control
DOGEUSDT,2026-01-29 10:00:00+00:00,-0.18321455116029406,2026-H1,W_control
DOGEUSDT,2026-02-05 16:00:00+00:00,-0.035132625994694903,2026-H1,W_control
DOGEUSDT,2026-02-12 22:00:00+00:00,0.05350604490500855,2026-H1,W_control
DOGEUSDT,2026-02-20 22:00:00+00:00,-0.07731795995617086,2026-H1,W_control
DOGEUSDT,2026-03-04 07:00:00+00:00,0.014855795895729277,2026-H1,W_control
DOGEUSDT,2026-03-12 07:00:00+00:00,0.010929394037240251,2026-H1,W_control
DOGEUSDT,2026-03-27 03:00:00+00:00,-0.019681892332789604,2026-H1,W_control
DOGEUSDT,2026-04-05 06:00:00+00:00,0.006848078839552745,2026-H1,W_control
DOGEUSDT,2026-04-16 08:00:00+00:00,-0.004791558103178657,2026-H1,W_control
DOGEUSDT,2026-04-24 03:00:00+00:00,0.11708166203846548,2026-H1,W_control
DOGEUSDT,2026-05-14 03:00:00+00:00,-0.06505338078291822,2026-H1,W_control
DOGEUSDT,2026-05-24 00:00:00+00:00,-0.026907716169057735,2026-H1,W_control
DOGEUSDT,2026-06-05 04:00:00+00:00,-0.0031577432354633573,2026-H1,W_control
DOGEUSDT,2026-06-19 16:00:00+00:00,-0.09644649535529015,2026-H1,W_control
DOGEUSDT,2026-07-01 10:00:00+00:00,0.004440608707904641,2026-H2,W_control
DOTUSDT,2023-08-11 23:00:00+00:00,-0.10426103455162772,2023-H2,W_control
DOTUSDT,2023-08-20 11:00:00+00:00,-0.008311989401633798,2023-H2,W_control
DOTUSDT,2023-09-01 01:00:00+00:00,0.003206330597889888,2023-H2,W_control
DOTUSDT,2023-09-18 03:00:00+00:00,-0.03531772980839198,2023-H2,W_control
DOTUSDT,2023-10-08 21:00:00+00:00,-0.06734413965087283,2023-H2,W_control
DOTUSDT,2023-10-17 10:00:00+00:00,0.14981620606385848,2023-H2,W_control
DOTUSDT,2023-10-25 19:00:00+00:00,0.07551827857473381,2023-H2,W_control
DOTUSDT,2023-11-02 05:00:00+00:00,0.1021505724778572,2023-H2,W_control
DOTUSDT,2023-11-13 11:00:00+00:00,-0.023246869409660028,2023-H2,W_control
DOTUSDT,2023-11-22 05:00:00+00:00,0.04294111796299983,2023-H2,W_control
DOTUSDT,2023-11-29 08:00:00+00:00,0.11200934579439259,2023-H2,W_control
DOTUSDT,2023-12-06 19:00:00+00:00,0.19200460829493082,2023-H2,W_control
DOTUSDT,2023-12-20 07:00:00+00:00,0.25198971461683317,2023-H2,W_control
DOTUSDT,2023-12-29 16:00:00+00:00,-0.12045032950939716,2023-H2,W_control
DOTUSDT,2024-01-22 06:00:00+00:00,0.01470954356846466,2024-H1,W_control
DOTUSDT,2024-02-13 21:00:00+00:00,0.04862517099863196,2024-H1,W_control
DOTUSDT,2024-02-24 09:00:00+00:00,0.1439801187709785,2024-H1,W_control
DOTUSDT,2024-03-09 20:00:00+00:00,-0.06089943814874776,2024-H1,W_control
DOTUSDT,2024-03-18 20:00:00+00:00,-0.007237591537835648,2024-H1,W_control
DOTUSDT,2024-03-27 17:00:00+00:00,-0.10812334568554793,2024-H1,W_control
DOTUSDT,2024-04-10 16:00:00+00:00,-0.24236892278360334,2024-H1,W_control
DOTUSDT,2024-04-19 08:00:00+00:00,0.004724473257698429,2024-H1,W_control
DOTUSDT,2024-04-26 20:00:00+00:00,0.06254194018964243,2024-H1,W_control
DOTUSDT,2024-05-04 04:00:00+00:00,-0.06981223922114055,2024-H1,W_control
DOTUSDT,2024-05-23 20:00:00+00:00,-0.024443278780248986,2024-H1,W_control
DOTUSDT,2024-06-05 21:00:00+00:00,-0.07381809405599238,2024-H1,W_control
DOTUSDT,2024-06-13 23:00:00+00:00,-0.11775357760654181,2024-H1,W_control
DOTUSDT,2024-06-22 09:00:00+00:00,0.07719418156326652,2024-H1,W_control
DOTUSDT,2024-07-05 13:00:00+00:00,0.047603706972639055,2024-H2,W_control
DOTUSDT,2024-07-15 09:00:00+00:00,-0.02103269412134556,2024-H2,W_control
DOTUSDT,2024-07-26 04:00:00+00:00,-0.09818377911993104,2024-H2,W_control
DOTUSDT,2024-08-02 12:00:00+00:00,-0.0939354408684061,2024-H2,W_control
DOTUSDT,2024-08-10 19:00:00+00:00,-0.08710526315789469,2024-H2,W_control
